Case_ID,Application_Date,Decision_Date,Processing_Days,Visa_Type,Visa_Class,Applicant_Age,Gender,Applicant_Country,Visa_Country,Processing_Center,Case_Status,Application_Month
C-103508,2022-03-20,2022-04-14,25.0,Tourist,Tourist Visa,66.0,Male,China,UK,Shanghai_Center,Approved,March
C-103509,2023-11-14,2023-12-20,36.0,Tourist,Schengen Tourist,69.0,Other,India,New Zealand,Delhi_Center,Denied,November
C-103510,2020-06-26,2020-09-06,72.0,Diplomatic,Diplomatic Visa,34.0,Male,Russia,Netherlands,Russia_Main_Center,Approved,June
C-103511,2020-08-28,2020-09-25,28.0,Tourist,Schengen Tourist,73.0,Male,Thailand,Switzerland,Thailand_Main_Center,Approved,August
C-103512,2020-07-01,2020-08-02,32.0,Tourist,B2,39.0,Male,Germany,Canada,Berlin_Center,Approved,July
C-103513,2020-02-02,2020-02-21,19.0,Student,Student Tier 4,19.0,Other,Peru,Australia,Peru_Main_Center,Approved,February
C-103514,2020-03-17,2020-04-11,25.0,Tourist,Tourist Visa,63.0,Unknown,Iran,Germany,Iran_Main_Center,Approved,March
C-103515,2020-04-25,2020-06-15,51.0,Student,M1,27.0,Female,Italy,Australia,Italy_Main_Center,Denied,April
C-103516,2024-02-10,2024-03-15,34.0,Tourist,Schengen Tourist,47.0,Other,Germany,Switzerland,Frankfurt_Center,Approved,February
C-103517,2022-12-25,2023-04-14,110.0,Work,Skilled Worker,24.0,Other,Colombia,Canada,Colombia_Main_Center,Approved,December
C-103518,2020-01-21,2020-02-22,32.0,Student,Study Permit,26.0,Male,Peru,Singapore,Peru_Main_Center,Approved,January
C-103519,2020-06-09,2020-07-01,22.0,Business,Business Visitor,51.0,Male,Italy,Switzerland,Italy_Main_Center,Approved,June
C-103520,2020-05-08,2020-05-27,19.0,Business,Business Visitor,41.0,Female,China,UAE,Shanghai_Center,Denied,May
C-103521,2021-05-15,2021-07-28,74.0,Transit,Transit Visa,57.0,Other,Turkey,Canada,Turkey_Main_Center,Approved,May
C-103522,2022-12-20,2023-01-27,38.0,Tourist,Visitor Subclass 600,58.0,Female,Spain,New Zealand,Spain_Main_Center,Approved,December
C-103523,2021-01-05,2021-02-03,29.0,Student,F1,22.0,Male,Spain,USA,Spain_Main_Center,Approved,January
C-103524,2023-09-14,2023-10-19,35.0,Student,M1,18.0,Female,China,Singapore,Guangzhou_Center,Approved,September
C-103525,2021-02-07,2021-03-08,29.0,Tourist,B2,63.0,Other,Nigeria,UK,Nigeria_Main_Center,Approved,February
C-103526,2024-10-14,2024-11-23,40.0,Tourist,B2,65.0,Other,Egypt,Netherlands,Egypt_Main_Center,Approved,October
C-103527,2022-04-29,2022-05-26,27.0,Business,Schengen Business,73.0,Male,Bangladesh,Germany,Bangladesh_Main_Center,Approved,April
C-103528,2023-03-30,2023-05-10,41.0,Diplomatic,Diplomatic Visa,70.0,Other,Germany,France,Frankfurt_Center,Approved,March
C-103529,2021-12-18,2022-02-03,47.0,Tourist,B2,73.0,Other,Mexico,Canada,Guadalajara_Center,Approved,December
C-103530,2021-12-31,2022-01-26,26.0,Business,Schengen Business,67.0,Female,Iran,Canada,Iran_Main_Center,Approved,December
C-103531,2020-11-02,2024-02-26,36.0,Tourist,Visitor Subclass 600,60.0,Male,Peru,Canada,Peru_Main_Center,Pending,November
C-103532,2024-08-27,2024-10-02,36.0,Transit,Transit Visa,74.0,Other,Turkey,UK,Turkey_Main_Center,Denied,August
C-103533,2021-11-22,2024-02-26,36.0,Work,Work Permit,71.0,Female,Pakistan,Japan,Pakistan_Main_Center,Pending,November
C-103534,2024-11-12,2025-01-03,52.0,Student,M1,20.0,Other,Nigeria,France,Nigeria_Main_Center,Approved,November
C-103535,2021-12-31,2022-03-25,84.0,Work,Employment Pass,64.0,Female,Canada,UK,Montreal_Center,Approved,December
C-103536,2021-02-12,2021-04-29,76.0,Diplomatic,Diplomatic Visa,60.0,Male,Spain,Singapore,Spain_Main_Center,Approved,February
C-103537,2023-05-20,2024-02-26,36.0,Tourist,Visitor Subclass 600,63.0,Male,Germany,UK,Berlin_Center,Pending,May
C-103538,2020-06-16,2020-09-14,90.0,Work,Work Permit,29.0,Male,Japan,Netherlands,Japan_Main_Center,Approved,June
C-103539,2024-04-02,2024-05-19,47.0,Student,Student Tier 4,23.0,Male,Mexico,Singapore,Mexico City_Center,Approved,April
C-103540,2022-05-26,2022-06-29,34.0,Tourist,Visitor Subclass 600,29.0,Other,Thailand,Singapore,Thailand_Main_Center,Approved,May
C-103541,2021-05-06,2024-02-26,36.0,Tourist,Tourist Visa,48.0,Male,South Korea,Netherlands,South Korea_Main_Center,Pending,May
C-103542,2021-02-13,2021-04-11,57.0,Transit,Transit Visa,57.0,Other,Canada,Singapore,Toronto_Center,Approved,February
C-103543,2021-06-05,2021-07-08,33.0,Tourist,Tourist Visa,64.0,Female,Nigeria,Canada,Nigeria_Main_Center,Approved,June
C-103544,2023-02-18,2023-03-19,29.0,Tourist,Visitor Subclass 600,20.0,Female,Iran,New Zealand,Iran_Main_Center,Approved,February
C-103545,2021-09-25,2022-01-29,126.0,Work,Work Permit,24.0,Female,Canada,USA,Toronto_Center,Approved,September
C-103546,2020-04-29,2020-07-18,80.0,Work,Employment Pass,68.0,Male,Brazil,France,Sao Paulo_Center,Approved,April
C-103547,2024-12-03,2025-03-24,111.0,Work,Skilled Worker,18.0,Male,Kenya,New Zealand,Kenya_Main_Center,Approved,December
C-103548,2021-04-24,2021-05-17,23.0,Business,Business Visitor,53.0,Female,Kenya,Switzerland,Kenya_Main_Center,Denied,April
C-103549,2022-05-15,2022-07-26,72.0,Work,Work Permit,65.0,Female,Pakistan,New Zealand,Pakistan_Main_Center,Approved,May
C-103550,2022-05-02,2022-08-05,95.0,Work,Unknown,44.0,Female,Japan,Germany,Japan_Main_Center,Approved,May
C-103551,2024-12-14,2025-01-16,33.0,Student,M1,39.0,Male,Japan,Singapore,Japan_Main_Center,Denied,December
C-103552,2024-01-06,2024-03-15,69.0,Student,F1,26.0,Other,South Korea,Germany,South Korea_Main_Center,Approved,January
C-103553,2021-07-17,2021-08-29,43.0,Tourist,Tourist Visa,63.0,Female,Kenya,Netherlands,Kenya_Main_Center,Approved,July
C-103554,2023-08-19,2023-09-19,31.0,Tourist,Tourist Visa,70.0,Female,Canada,Switzerland,Toronto_Center,Approved,August
C-103555,2022-12-23,2023-04-10,108.0,Work,Work Permit,65.0,Male,South Korea,Singapore,South Korea_Main_Center,Approved,December
C-103556,2024-06-02,2024-09-08,98.0,Work,Skilled Worker,39.0,Other,Spain,Germany,Spain_Main_Center,Approved,June
C-103557,2021-05-28,2021-07-27,60.0,Work,L1,18.0,Female,Philippines,Singapore,Manila_Center,Approved,May
C-103558,2020-01-04,2020-03-26,82.0,Work,H1B,36.0,Other,Bangladesh,Netherlands,Bangladesh_Main_Center,Approved,January
C-103559,2022-08-25,2024-02-26,36.0,Student,F1,22.0,Other,Canada,Switzerland,Toronto_Center,Pending,August
C-103560,2022-05-12,2022-07-12,61.0,Work,Employment Pass,68.0,Other,Canada,USA,Montreal_Center,Approved,May
C-103561,2023-03-02,2023-04-23,52.0,Student,F1,20.0,Unknown,India,Japan,Hyderabad_Center,Approved,March
C-103562,2021-07-25,2021-11-12,110.0,Work,Work Permit,64.0,Male,France,Singapore,France_Main_Center,Approved,July
C-103563,2024-08-01,2024-11-07,98.0,Work,Skilled Worker,20.0,Other,Spain,Australia,Spain_Main_Center,Approved,August
C-103564,2023-05-24,2023-09-05,104.0,Work,H1B,21.0,Other,Thailand,France,Thailand_Main_Center,Approved,May
C-103565,2020-01-31,2020-05-13,103.0,Work,Employment Pass,41.0,Other,Bangladesh,UAE,Bangladesh_Main_Center,Approved,January
C-103566,2021-10-22,2022-02-19,120.0,Work,L1,20.0,Other,Brazil,Canada,Sao Paulo_Center,Approved,October
C-103567,2020-01-04,2020-04-28,115.0,Work,Work Permit,62.0,Other,France,Australia,France_Main_Center,Approved,January
C-103568,2021-07-04,2021-09-06,64.0,Student,Student Tier 4,30.0,Female,Nigeria,Switzerland,Nigeria_Main_Center,Approved,July
C-103569,2023-07-26,2023-09-03,39.0,Student,M1,23.0,Male,Nigeria,Singapore,Nigeria_Main_Center,Approved,July
C-103570,2023-07-19,2023-10-24,97.0,Work,L1,54.0,Female,Canada,Australia,Montreal_Center,Approved,July
C-103571,2023-12-09,2024-02-26,36.0,Transit,C1,30.0,Female,Canada,Germany,Montreal_Center,Pending,December
C-103572,2023-11-08,2023-12-14,36.0,Tourist,Schengen Tourist,39.0,Other,Russia,USA,Russia_Main_Center,Approved,November
C-103573,2021-03-04,2021-05-22,79.0,Work,Employment Pass,34.0,Other,India,USA,Delhi_Center,Approved,March
C-103574,2021-08-31,2021-09-30,30.0,Tourist,B2,29.0,Male,Philippines,Switzerland,Manila_Center,Denied,August
C-103575,2022-12-05,2023-03-23,108.0,Work,L1,75.0,Male,Thailand,France,Thailand_Main_Center,Approved,December
C-103576,2022-12-30,2023-02-09,41.0,Student,Student Tier 4,29.0,Other,Thailand,Germany,Unknown,Approved,December
C-103577,2021-05-16,2024-02-26,36.0,Tourist,Tourist Visa,53.0,Male,Thailand,Singapore,Thailand_Main_Center,Pending,May
C-103578,2024-07-17,2024-02-26,36.0,Tourist,Visitor Subclass 600,22.0,Female,Canada,Japan,Toronto_Center,Pending,July
C-103579,2024-09-22,2024-12-07,76.0,Work,Work Permit,33.0,Other,Iran,Japan,Iran_Main_Center,Approved,September
C-103580,2024-04-10,2024-05-26,46.0,Tourist,Unknown,35.0,Female,China,Australia,Shanghai_Center,Denied,April
C-103581,2024-08-14,2024-09-18,35.0,Tourist,Tourist Visa,19.0,Male,Colombia,USA,Colombia_Main_Center,Unknown,August
C-103582,2024-11-17,2025-02-14,89.0,Diplomatic,A1,42.0,Male,Russia,Canada,Russia_Main_Center,Approved,November
C-103583,2022-01-10,2022-04-27,107.0,Work,H1B,51.0,Male,Kenya,Australia,Kenya_Main_Center,Approved,January
C-103584,2022-08-11,2024-02-26,36.0,Tourist,Visitor Subclass 600,49.0,Other,Mexico,France,Juarez_Center,Pending,August
C-103585,2021-10-18,2021-10-31,13.0,Business,B1,46.0,Male,Japan,France,Japan_Main_Center,Approved,October
C-103586,2021-01-17,2021-04-04,77.0,Work,L1,70.0,Male,Thailand,USA,Unknown,Approved,January
C-103587,2024-10-05,2024-02-26,36.0,Tourist,Visitor Subclass 600,68.0,Female,Iran,Netherlands,Iran_Main_Center,Pending,October
C-103588,2022-07-15,2023-01-01,170.0,Family,Family Reunion,86.0,Male,China,Switzerland,Guangzhou_Center,Approved,July
C-103589,2023-06-28,2023-08-13,46.0,Tourist,B2,32.0,Female,Peru,Singapore,Peru_Main_Center,Approved,June
C-103590,2020-10-28,2020-11-20,23.0,Tourist,Visitor Subclass 600,22.0,Male,Thailand,Netherlands,Thailand_Main_Center,Denied,October
C-103591,2024-01-14,2024-02-26,36.0,Business,B1,37.0,Male,Thailand,Australia,Thailand_Main_Center,Pending,January
C-103592,2022-09-21,2022-11-22,62.0,Diplomatic,Diplomatic Visa,23.0,Female,Mexico,UK,Juarez_Center,Approved,September
C-103593,2022-04-18,2022-06-03,46.0,Student,Study Permit,24.0,Male,Spain,Netherlands,Spain_Main_Center,Approved,April
C-103594,2022-05-12,2022-06-04,23.0,Student,M1,20.0,Female,Mexico,UK,Juarez_Center,Denied,May
C-103595,2024-11-20,2025-02-05,77.0,Work,L1,59.0,Other,Iran,Switzerland,Iran_Main_Center,Approved,November
C-103596,2023-04-22,2023-07-28,97.0,Work,Work Permit,49.0,Other,France,Germany,France_Main_Center,Approved,April
C-103597,2024-07-13,2025-11-10,485.0,Student,M1,29.0,Female,India,USA,Mumbai_Center,Denied,July
C-103598,2024-01-07,2024-02-04,28.0,Transit,Transit Visa,21.0,Male,Pakistan,Australia,Pakistan_Main_Center,Approved,January
C-103599,2021-11-22,2022-02-21,91.0,Work,L1,21.0,Male,India,Germany,Mumbai_Center,Approved,November
C-103600,2020-10-01,2020-11-13,43.0,Student,Student Tier 4,39.0,Male,Italy,Japan,Italy_Main_Center,Approved,October
C-103601,2020-01-10,2024-02-26,36.0,Diplomatic,A1,59.0,Unknown,Vietnam,Australia,Vietnam_Main_Center,Pending,January
C-103602,2021-05-26,2021-08-01,67.0,Diplomatic,A1,53.0,Female,Nigeria,Japan,Nigeria_Main_Center,Approved,May
C-103603,2022-09-10,2022-10-12,32.0,Tourist,Visitor Subclass 600,32.0,Other,Colombia,Germany,Colombia_Main_Center,Approved,September
C-103604,2022-04-15,2022-08-21,128.0,Family,CR1,33.0,Male,India,Germany,Kolkata_Center,Approved,April
C-103605,2020-10-22,2020-11-19,28.0,Tourist,Schengen Tourist,35.0,Other,Peru,Germany,Peru_Main_Center,Approved,October
C-103606,2024-11-25,2025-01-03,39.0,Tourist,B2,39.0,Unknown,Egypt,UK,Egypt_Main_Center,Approved,November
C-103607,2024-10-27,2025-02-10,106.0,Work,Skilled Worker,25.0,Male,Turkey,UAE,Turkey_Main_Center,Approved,October
C-103608,2020-10-15,2021-01-14,91.0,Work,L1,50.0,Other,Turkey,France,Turkey_Main_Center,Denied,October
C-103609,2021-06-15,2021-07-12,27.0,Business,B1,52.0,Other,Japan,USA,Japan_Main_Center,Denied,June
C-103610,2022-05-31,2022-09-14,106.0,Work,Work Permit,68.0,Other,Pakistan,Switzerland,Pakistan_Main_Center,Approved,May
C-103611,2022-01-03,2022-02-17,45.0,Tourist,Schengen Tourist,68.0,Female,Canada,UAE,Montreal_Center,Denied,January
C-103612,2024-05-07,2024-02-26,36.0,Work,H1B,22.0,Male,China,USA,Chengdu_Center,Pending,May
C-103613,2020-12-10,2024-02-26,36.0,Work,Unknown,51.0,Male,Kenya,Switzerland,Kenya_Main_Center,Pending,December
C-103614,2020-02-12,2020-03-08,25.0,Business,Schengen Business,51.0,Other,Japan,Canada,Japan_Main_Center,Approved,February
C-103615,2022-10-05,2022-11-07,33.0,Tourist,Visitor Subclass 600,66.0,Male,Vietnam,Australia,Vietnam_Main_Center,Approved,October
C-103616,2020-08-01,2020-09-11,41.0,Tourist,Visitor Subclass 600,44.0,Male,Bangladesh,Germany,Bangladesh_Main_Center,Approved,August
C-103617,2020-06-12,2020-08-04,53.0,Tourist,Visitor Subclass 600,27.0,Unknown,Egypt,New Zealand,Egypt_Main_Center,Approved,June
C-103618,2023-03-24,2023-05-15,52.0,Student,Study Permit,26.0,Unknown,Peru,Canada,Peru_Main_Center,Approved,March
C-103619,2023-12-12,2024-03-16,95.0,Work,H1B,51.0,Female,Iran,Australia,Iran_Main_Center,Approved,December
C-103620,2024-12-02,2025-02-24,84.0,Work,Work Permit,55.0,Male,India,USA,Kolkata_Center,Denied,December
C-103621,2024-04-16,2024-07-11,86.0,Work,H1B,68.0,Female,Peru,Canada,Peru_Main_Center,Approved,April
C-103622,2022-09-11,2022-10-25,44.0,Tourist,Visitor Subclass 600,19.0,Other,Canada,Australia,Toronto_Center,Approved,September
C-103623,2023-11-02,2024-01-01,60.0,Student,F1,19.0,Other,France,Germany,France_Main_Center,Approved,November
C-103624,2022-02-21,2022-04-02,40.0,Tourist,Schengen Tourist,66.0,Other,Russia,Canada,Russia_Main_Center,Approved,February
C-103625,2022-03-10,2022-06-27,109.0,Work,L1,41.0,Male,Nigeria,Canada,Nigeria_Main_Center,Approved,March
C-103626,2022-07-11,2022-08-26,46.0,Tourist,Schengen Tourist,45.0,Male,South Korea,Japan,South Korea_Main_Center,Approved,July
C-103627,2024-01-11,2024-02-26,36.0,Work,Work Permit,27.0,Female,Germany,Switzerland,Frankfurt_Center,Pending,January
C-103628,2023-04-15,2023-05-27,42.0,Student,F1,24.0,Other,Brazil,Germany,Brasilia_Center,Approved,April
C-103629,2022-01-19,2022-02-12,24.0,Business,Schengen Business,26.0,Male,South Korea,USA,Unknown,Approved,January
C-103630,2022-10-11,2022-12-28,78.0,Work,Unknown,64.0,Female,Russia,Japan,Russia_Main_Center,Approved,October
C-103631,2022-05-21,2022-06-24,34.0,Work,H1B,71.0,Other,Thailand,USA,Thailand_Main_Center,Approved,May
C-103632,2021-03-10,2021-03-31,21.0,Tourist,Tourist Visa,69.0,Female,Nigeria,USA,Nigeria_Main_Center,Approved,March
C-103633,2021-07-03,2021-11-07,127.0,Work,Employment Pass,62.0,Male,UK,Singapore,London_Center,Approved,July
C-103634,2024-06-28,2024-02-26,36.0,Student,Study Permit,27.0,Male,Russia,Australia,Russia_Main_Center,Pending,June
C-103635,2023-08-10,2023-12-18,130.0,Work,Skilled Worker,49.0,Unknown,Japan,UK,Japan_Main_Center,Denied,August
C-103636,2024-04-20,2024-06-09,50.0,Student,Study Permit,25.0,Unknown,UK,Germany,London_Center,Approved,April
C-103637,2021-08-09,2021-11-22,105.0,Work,Skilled Worker,39.0,Other,Pakistan,Canada,Pakistan_Main_Center,Approved,August
C-103638,2024-05-25,2024-06-20,26.0,Tourist,Tourist Visa,41.0,Other,Italy,UAE,Italy_Main_Center,Approved,May
C-103639,2022-11-14,2023-01-14,61.0,Student,M1,29.0,Male,Mexico,UK,Monterrey_Center,Approved,November
C-103640,2024-09-05,2024-10-02,27.0,Tourist,B2,18.0,Male,Egypt,Switzerland,Egypt_Main_Center,Approved,September
C-103641,2020-10-13,2020-11-18,36.0,Tourist,Schengen Tourist,39.0,Female,Japan,New Zealand,Japan_Main_Center,Approved,October
C-103642,2021-07-19,2021-09-12,55.0,Student,Study Permit,19.0,Other,Bangladesh,USA,Bangladesh_Main_Center,Denied,July
C-103643,2022-12-30,2024-02-26,36.0,Diplomatic,A1,66.0,Female,France,Singapore,France_Main_Center,Pending,December
C-103644,2023-11-24,2024-02-26,94.0,Work,L1,26.0,Other,Vietnam,Japan,Vietnam_Main_Center,Approved,November
C-103645,2023-06-30,2023-08-13,44.0,Tourist,Tourist Visa,35.0,Male,Iran,France,Iran_Main_Center,Approved,June
C-103646,2021-09-13,2021-12-28,106.0,Work,Work Permit,70.0,Other,France,Singapore,France_Main_Center,Approved,September
C-103647,2024-10-26,2025-01-15,81.0,Work,Employment Pass,55.0,Male,Spain,Netherlands,Spain_Main_Center,Approved,October
C-103648,2020-12-15,2021-02-02,49.0,Student,F1,19.0,Male,Vietnam,UK,Vietnam_Main_Center,Approved,December
C-103649,2023-03-31,2023-04-30,30.0,Tourist,Schengen Tourist,66.0,Female,Japan,Germany,Japan_Main_Center,Approved,March
C-103650,2023-09-14,2023-11-07,54.0,Work,H1B,55.0,Male,India,France,Chennai_Center,Approved,September
C-103651,2023-05-15,2023-06-21,37.0,Student,Student Tier 4,25.0,Male,Mexico,Switzerland,Mexico City_Center,Approved,May
C-103652,2020-09-09,2020-10-08,29.0,Tourist,Tourist Visa,69.0,Female,Italy,Germany,Italy_Main_Center,Approved,September
C-103653,2023-05-25,2023-08-19,86.0,Work,L1,69.0,Female,Canada,UK,Vancouver_Center,Approved,May
C-103654,2021-06-15,2021-07-11,26.0,Business,B1,68.0,Other,Nigeria,Singapore,Nigeria_Main_Center,Approved,June
C-103655,2024-10-07,2024-10-25,18.0,Tourist,B2,70.0,Unknown,Canada,UK,Vancouver_Center,Approved,October
C-103656,2020-09-26,2020-10-19,23.0,Tourist,Schengen Tourist,25.0,Other,France,UAE,France_Main_Center,Denied,September
C-103657,2023-05-21,2023-08-10,81.0,Work,Work Permit,69.0,Male,South Korea,Australia,South Korea_Main_Center,Approved,May
C-103658,2021-07-11,2021-09-04,55.0,Student,M1,26.0,Other,Canada,UAE,Toronto_Center,Approved,July
C-103659,2020-02-10,2020-03-12,31.0,Tourist,B2,43.0,Male,India,France,Kolkata_Center,Approved,February
C-103660,2024-06-05,2024-10-09,126.0,Work,Employment Pass,72.0,Female,Spain,UK,Spain_Main_Center,Approved,June
C-103661,2021-05-07,2021-05-23,16.0,Business,Business Visitor,37.0,Other,Colombia,Switzerland,Colombia_Main_Center,Denied,May
C-103662,2021-12-02,2022-01-16,45.0,Student,Unknown,29.0,Female,Canada,Japan,Toronto_Center,Approved,December
C-103663,2020-10-29,2024-02-26,36.0,Student,F1,23.0,Other,Kenya,Switzerland,Kenya_Main_Center,Pending,October
C-103664,2020-06-26,2020-11-24,151.0,Work,H1B,70.0,Male,Nigeria,Germany,Unknown,Approved,June
C-103665,2024-10-20,2025-02-02,105.0,Work,L1,39.0,Female,Canada,Japan,Toronto_Center,Approved,October
C-103666,2021-11-02,2021-12-04,32.0,Tourist,Tourist Visa,59.0,Other,China,USA,Shanghai_Center,Approved,November
C-103667,2020-05-09,2020-06-07,29.0,Student,Study Permit,25.0,Other,France,Singapore,France_Main_Center,Approved,May
C-103668,2020-08-03,2020-09-24,52.0,Student,Unknown,20.0,Male,Turkey,Switzerland,Turkey_Main_Center,Approved,August
C-103669,2021-09-09,2021-10-07,28.0,Tourist,Visitor Subclass 600,22.0,Other,Colombia,Canada,Colombia_Main_Center,Approved,September
C-103670,2023-04-29,2023-08-11,104.0,Work,Skilled Worker,64.0,Female,Colombia,New Zealand,Colombia_Main_Center,Approved,April
C-103671,2024-03-23,2024-02-26,36.0,Work,Work Permit,44.0,Female,India,Australia,Mumbai_Center,Pending,March
C-103672,2024-08-04,2024-10-29,86.0,Work,Work Permit,60.0,Female,Germany,France,Berlin_Center,Unknown,August
C-103673,2023-09-29,2023-12-28,90.0,Work,Work Permit,25.0,Other,Russia,Netherlands,Russia_Main_Center,Approved,September
C-103674,2020-04-28,2020-05-18,20.0,Business,B1,19.0,Male,Nigeria,Japan,Nigeria_Main_Center,Approved,April
C-103675,2020-11-17,2020-12-27,40.0,Student,M1,28.0,Female,Canada,Australia,Vancouver_Center,Approved,November
C-103676,2022-09-27,2022-10-17,20.0,Tourist,Schengen Tourist,34.0,Other,Colombia,Germany,Colombia_Main_Center,Approved,September
C-103677,2021-05-08,2021-08-07,91.0,Work,L1,29.0,Male,Turkey,Australia,Turkey_Main_Center,Approved,May
C-103678,2020-03-23,2020-04-19,27.0,Tourist,B2,72.0,Other,Germany,UK,Berlin_Center,Approved,March
C-103679,2022-01-14,2024-02-26,36.0,Tourist,B2,39.0,Male,Japan,Canada,Japan_Main_Center,Pending,January
C-103680,2023-06-27,2023-08-17,51.0,Student,Student Tier 4,23.0,Male,Spain,Canada,Spain_Main_Center,Approved,June
C-103681,2021-08-29,2024-02-26,36.0,Work,Unknown,28.0,Male,Brazil,Canada,Rio de Janeiro_Center,Pending,August
C-103682,2023-08-10,2023-09-23,44.0,Tourist,Tourist Visa,26.0,Female,France,Netherlands,France_Main_Center,Approved,August
C-103683,2022-05-16,2022-09-17,124.0,Work,H1B,61.0,Other,Germany,Canada,Frankfurt_Center,Approved,May
C-103684,2022-06-21,2022-10-25,126.0,Work,Skilled Worker,23.0,Female,Pakistan,Switzerland,Pakistan_Main_Center,Denied,June
C-103685,2023-05-27,2023-07-08,42.0,Tourist,B2,50.0,Male,Mexico,Singapore,Mexico City_Center,Approved,May
C-103686,2021-08-07,2021-09-02,26.0,Business,Schengen Business,52.0,Female,China,USA,Chengdu_Center,Approved,August
