Case_ID,Application_Date,Decision_Date,Processing_Days,Visa_Type,Visa_Class,Applicant_Age,Gender,Applicant_Country,Visa_Country,Processing_Center,Case_Status,Application_Month
C-104018,2021-07-22,2021-10-19,89.0,Work,L1,67.0,Other,Vietnam,France,Vietnam_Main_Center,Approved,7
C-104019,2024-08-26,2024-02-26,36.0,Student,F1,18.0,Male,Nigeria,Switzerland,Nigeria_Main_Center,Pending,8
C-104020,2021-09-22,2024-02-26,36.0,Family,IR1,48.0,Other,India,Germany,Kolkata_Center,Pending,9
C-104021,2021-11-21,2022-01-07,47.0,Student,M1,30.0,Other,Spain,Canada,Spain_Main_Center,Approved,11
C-104022,2023-04-16,2023-04-23,7.0,Business,B1,35.0,Male,Philippines,Netherlands,Manila_Center,Approved,4
C-104023,2023-03-21,2023-04-16,26.0,Tourist,Schengen Tourist,39.0,Male,China,Australia,Guangzhou_Center,Denied,3
C-104024,2020-06-19,2020-07-11,22.0,Business,Business Visitor,58.0,Female,Nigeria,France,Nigeria_Main_Center,Denied,6
C-104025,2023-01-21,2023-04-28,97.0,Work,Work Permit,51.0,Female,Germany,Japan,Frankfurt_Center,Approved,1
C-104026,2021-07-29,2021-08-27,29.0,Business,B1,65.0,Female,Italy,Netherlands,Italy_Main_Center,Approved,7
C-104027,2023-03-15,2023-05-20,66.0,Diplomatic,A1,62.0,Other,Canada,Switzerland,Vancouver_Center,Approved,3
C-104028,2020-04-12,2020-06-27,76.0,Diplomatic,Diplomatic Visa,42.0,Female,Mexico,UAE,Guadalajara_Center,Approved,4
C-104029,2020-04-09,2020-05-13,34.0,Tourist,Schengen Tourist,65.0,Male,Thailand,Singapore,Thailand_Main_Center,Approved,4
C-104030,2022-02-06,2022-02-27,21.0,Business,Business Visitor,54.0,Female,India,New Zealand,Hyderabad_Center,Approved,2
C-104031,2024-02-10,2024-03-05,24.0,Tourist,Schengen Tourist,37.0,Other,Egypt,USA,Egypt_Main_Center,Approved,2
C-104032,2023-09-15,2023-11-02,48.0,Student,Student Tier 4,22.0,Other,Kenya,Japan,Kenya_Main_Center,Denied,9
C-104033,2022-10-03,2022-11-03,31.0,Tourist,Tourist Visa,50.0,Female,Spain,Netherlands,Spain_Main_Center,Approved,10
C-104034,2022-06-02,2023-01-27,239.0,Family,CR1,11.0,Female,UK,USA,London_Center,Approved,6
C-104035,2022-08-29,2022-09-24,26.0,Business,Schengen Business,28.0,Other,Japan,Switzerland,Japan_Main_Center,Approved,8
C-104036,2022-04-15,2022-08-02,109.0,Work,Skilled Worker,34.0,Female,South Korea,Canada,South Korea_Main_Center,Approved,4
C-104037,2021-12-14,2022-03-01,77.0,Work,H1B,29.0,Male,Spain,UK,Spain_Main_Center,Denied,12
C-104038,2021-12-04,2022-01-16,43.0,Tourist,Schengen Tourist,69.0,Male,Italy,UK,Italy_Main_Center,Approved,12
C-104039,2023-09-10,2023-11-04,55.0,Student,Student Tier 4,20.0,Female,Canada,Switzerland,Vancouver_Center,Denied,9
C-104040,2023-07-29,2023-11-26,120.0,Work,L1,60.0,Female,China,Japan,Guangzhou_Center,Approved,7
C-104041,2023-11-19,2023-12-13,24.0,Business,Schengen Business,22.0,Male,Italy,UK,Italy_Main_Center,Approved,11
C-104042,2023-08-23,2023-11-14,83.0,Work,Skilled Worker,24.0,Unknown,Italy,Netherlands,Italy_Main_Center,Approved,8
C-104043,2021-09-05,2021-10-08,33.0,Tourist,Schengen Tourist,46.0,Unknown,China,Netherlands,Guangzhou_Center,Approved,9
C-104044,2021-01-08,2021-04-04,86.0,Work,Employment Pass,44.0,Female,France,Singapore,France_Main_Center,Approved,1
C-104045,2022-08-16,2022-09-24,39.0,Tourist,Visitor Subclass 600,75.0,Female,France,UAE,France_Main_Center,Approved,8
C-104046,2024-08-31,2024-02-26,36.0,Tourist,Tourist Visa,46.0,Other,Brazil,UK,Rio de Janeiro_Center,Pending,8
C-104047,2022-07-14,2022-08-20,37.0,Tourist,B2,48.0,Other,Pakistan,Japan,Pakistan_Main_Center,Approved,7
C-104048,2024-05-28,2024-06-21,24.0,Business,Schengen Business,33.0,Male,Bangladesh,Canada,Bangladesh_Main_Center,Approved,5
C-104049,2022-09-05,2022-12-03,89.0,Work,L1,39.0,Male,Thailand,USA,Thailand_Main_Center,Approved,9
C-104050,2024-07-23,2024-09-04,43.0,Tourist,Visitor Subclass 600,24.0,Male,Vietnam,Germany,Vietnam_Main_Center,Denied,7
C-104051,2024-10-28,2025-01-17,81.0,Work,H1B,62.0,Male,Iran,Germany,Iran_Main_Center,Approved,10
C-104052,2022-08-04,2022-09-13,40.0,Tourist,Schengen Tourist,39.0,Other,Colombia,Switzerland,Colombia_Main_Center,Approved,8
C-104053,2021-09-05,2021-10-15,40.0,Student,M1,30.0,Female,China,Germany,Chengdu_Center,Approved,9
C-104054,2021-11-01,2022-01-07,67.0,Diplomatic,A1,67.0,Male,UK,UAE,London_Center,Approved,11
C-104055,2021-01-05,2021-03-31,85.0,Work,Work Permit,41.0,Other,China,Canada,Shanghai_Center,Approved,1
C-104056,2024-02-17,2024-03-26,38.0,Tourist,Tourist Visa,58.0,Female,Peru,Australia,Peru_Main_Center,Approved,2
C-104057,2023-10-06,2023-12-04,59.0,Student,Study Permit,28.0,Female,Canada,Singapore,Vancouver_Center,Approved,10
C-104058,2024-12-27,2025-01-14,18.0,Business,B1,45.0,Other,Kenya,Canada,Kenya_Main_Center,Denied,12
C-104059,2023-07-21,2023-09-23,64.0,Student,F1,23.0,Female,Brazil,New Zealand,Sao Paulo_Center,Approved,7
C-104060,2024-09-10,2024-11-14,65.0,Transit,Transit Visa,39.0,Other,Pakistan,Switzerland,Pakistan_Main_Center,Approved,9
C-104061,2020-12-05,2021-02-19,76.0,Student,Study Permit,25.0,Male,Colombia,Germany,Colombia_Main_Center,Approved,12
C-104062,2022-01-01,2022-04-16,105.0,Work,L1,67.0,Other,India,Switzerland,Chennai_Center,Approved,1
C-104063,2022-01-21,2024-02-26,36.0,Tourist,B2,39.0,Female,Peru,UK,Peru_Main_Center,Pending,1
C-104064,2020-05-16,2020-07-09,54.0,Student,Study Permit,25.0,Other,Peru,Germany,Peru_Main_Center,Approved,5
C-104065,2021-06-07,2021-08-02,56.0,Work,Skilled Worker,42.0,Other,Germany,Japan,Frankfurt_Center,Approved,6
C-104066,2021-09-10,2021-10-30,50.0,Student,F1,30.0,Female,Bangladesh,Singapore,Bangladesh_Main_Center,Approved,9
C-104067,2020-05-03,2020-05-20,17.0,Business,Schengen Business,42.0,Other,Pakistan,Canada,Pakistan_Main_Center,Approved,5
C-104068,2024-06-27,2024-08-27,61.0,Student,M1,22.0,Female,Kenya,Switzerland,Kenya_Main_Center,Denied,6
C-104069,2022-04-19,2022-05-07,18.0,Business,B1,48.0,Other,Nigeria,UAE,Nigeria_Main_Center,Approved,4
C-104070,2020-11-01,2020-12-08,37.0,Business,Business Visitor,59.0,Female,Japan,Singapore,Japan_Main_Center,Approved,11
C-104071,2022-03-05,2022-05-10,66.0,Work,H1B,50.0,Male,South Korea,New Zealand,South Korea_Main_Center,Approved,3
C-104072,2021-11-09,2021-12-01,22.0,Business,B1,18.0,Female,Colombia,UK,Colombia_Main_Center,Approved,11
C-104073,2024-04-01,2024-04-29,28.0,Student,Student Tier 4,28.0,Female,Germany,Japan,Berlin_Center,Approved,4
C-104074,2021-03-20,2021-05-05,46.0,Student,M1,25.0,Female,Canada,USA,Toronto_Center,Approved,3
C-104075,2021-11-09,2021-12-10,31.0,Business,B1,28.0,Male,France,Japan,France_Main_Center,Approved,11
C-104076,2022-01-25,2022-04-29,94.0,Work,L1,44.0,Male,Turkey,Germany,Turkey_Main_Center,Approved,1
C-104077,2023-11-10,2023-12-16,36.0,Tourist,Tourist Visa,39.0,Other,Kenya,UK,Kenya_Main_Center,Approved,11
C-104078,2021-08-30,2021-12-28,120.0,Work,Unknown,26.0,Male,UK,Switzerland,Manchester_Center,Approved,8
C-104079,2021-02-03,2021-02-20,17.0,Business,Business Visitor,33.0,Male,Thailand,USA,Thailand_Main_Center,Approved,2
C-104080,2021-01-07,2021-08-26,231.0,Family,Partner Visa,86.0,Male,Nigeria,UK,Nigeria_Main_Center,Approved,1
C-104081,2022-04-27,2022-08-20,115.0,Work,H1B,37.0,Other,Russia,Netherlands,Russia_Main_Center,Approved,4
C-104082,2023-01-16,2023-03-01,44.0,Tourist,Schengen Tourist,75.0,Female,Bangladesh,Australia,Bangladesh_Main_Center,Approved,1
C-104083,2023-07-17,2023-09-22,67.0,Diplomatic,Diplomatic Visa,56.0,Female,Bangladesh,New Zealand,Bangladesh_Main_Center,Approved,7
C-104084,2022-07-06,2022-08-25,50.0,Student,Unknown,29.0,Male,Bangladesh,Australia,Bangladesh_Main_Center,Approved,7
C-104085,2022-12-27,2023-01-31,35.0,Tourist,Visitor Subclass 600,60.0,Female,Bangladesh,UAE,Bangladesh_Main_Center,Approved,12
C-104086,2022-11-18,2022-12-26,38.0,Student,M1,18.0,Other,Pakistan,New Zealand,Pakistan_Main_Center,Approved,11
C-104087,2023-09-23,2023-11-16,54.0,Student,F1,26.0,Female,Mexico,Netherlands,Mexico City_Center,Approved,9
C-104088,2023-06-10,2023-07-30,50.0,Student,Student Tier 4,19.0,Female,Pakistan,USA,Pakistan_Main_Center,Approved,6
C-104089,2020-03-17,2020-04-07,21.0,Business,Schengen Business,25.0,Male,Kenya,Australia,Kenya_Main_Center,Approved,3
C-104090,2021-02-01,2021-03-18,45.0,Student,M1,27.0,Male,Russia,Netherlands,Russia_Main_Center,Approved,2
C-104091,2023-06-30,2024-02-26,36.0,Tourist,Tourist Visa,45.0,Male,Vietnam,Japan,Vietnam_Main_Center,Pending,6
C-104092,2020-12-19,2021-01-02,14.0,Business,Schengen Business,58.0,Other,Peru,USA,Peru_Main_Center,Approved,12
C-104093,2020-09-19,2020-10-08,19.0,Business,B1,26.0,Female,India,Netherlands,Kolkata_Center,Denied,9
C-104094,2021-06-03,2021-07-09,36.0,Business,Schengen Business,41.0,Female,Brazil,France,Brasilia_Center,Approved,6
C-104095,2023-04-18,2023-07-16,89.0,Work,Employment Pass,62.0,Other,UK,France,Manchester_Center,Approved,4
C-104096,2021-10-26,2022-01-07,73.0,Diplomatic,A1,67.0,Other,Peru,UAE,Peru_Main_Center,Approved,10
C-104097,2022-03-11,2022-04-21,41.0,Student,Student Tier 4,20.0,Male,Philippines,USA,Cebu_Center,Approved,3
C-104098,2022-07-13,2022-08-17,35.0,Business,Schengen Business,34.0,Male,Italy,Netherlands,Italy_Main_Center,Denied,7
C-104099,2023-01-05,2023-03-05,59.0,Student,Student Tier 4,30.0,Female,Brazil,Switzerland,Brasilia_Center,Approved,1
C-104100,2021-10-07,2021-10-31,24.0,Student,Unknown,26.0,Other,Germany,Singapore,Berlin_Center,Approved,10
C-104101,2024-06-19,2024-08-15,57.0,Student,Student Tier 4,19.0,Female,Peru,Switzerland,Peru_Main_Center,Approved,6
C-104102,2023-12-23,2024-01-11,19.0,Business,Business Visitor,55.0,Male,Pakistan,Japan,Pakistan_Main_Center,Denied,12
C-104103,2024-06-08,2024-07-08,30.0,Tourist,Schengen Tourist,46.0,Other,India,Japan,Delhi_Center,Approved,6
C-104104,2023-10-31,2024-01-08,69.0,Transit,C1,27.0,Male,Philippines,Switzerland,Manila_Center,Approved,10
C-104105,2023-11-04,2024-01-22,79.0,Work,L1,63.0,Female,Thailand,USA,Thailand_Main_Center,Approved,11
C-104106,2020-02-01,2020-03-12,40.0,Student,Study Permit,29.0,Female,Colombia,Switzerland,Colombia_Main_Center,Approved,2
C-104107,2022-02-27,2022-06-09,102.0,Work,Employment Pass,70.0,Male,Italy,New Zealand,Italy_Main_Center,Approved,2
C-104108,2021-09-29,2021-11-01,33.0,Tourist,Schengen Tourist,73.0,Male,Brazil,Canada,Rio de Janeiro_Center,Approved,9
C-104109,2022-07-22,2022-09-16,56.0,Tourist,Schengen Tourist,49.0,Female,Peru,UAE,Peru_Main_Center,Approved,7
C-104110,2023-06-20,2024-02-26,36.0,Family,CR1,47.0,Female,Bangladesh,Singapore,Bangladesh_Main_Center,Pending,6
C-104111,2021-12-06,2022-03-12,96.0,Work,H1B,36.0,Unknown,Iran,Canada,Iran_Main_Center,Approved,12
C-104112,2022-08-03,2022-09-15,43.0,Tourist,Visitor Subclass 600,74.0,Female,Colombia,UAE,Colombia_Main_Center,Approved,8
C-104113,2022-12-05,2023-03-23,108.0,Work,L1,35.0,Other,Kenya,Germany,Kenya_Main_Center,Denied,12
C-104114,2022-04-17,2022-07-20,94.0,Work,Skilled Worker,41.0,Male,Peru,UK,Peru_Main_Center,Approved,4
C-104115,2023-02-07,2023-03-16,37.0,Student,Study Permit,18.0,Female,Peru,Canada,Peru_Main_Center,Approved,2
C-104116,2024-08-15,2024-09-16,32.0,Tourist,Tourist Visa,29.0,Female,South Korea,New Zealand,South Korea_Main_Center,Approved,8
C-104117,2020-08-25,2020-12-10,107.0,Work,Employment Pass,28.0,Male,Kenya,France,Kenya_Main_Center,Approved,8
C-104118,2024-01-15,2024-05-24,130.0,Work,L1,39.0,Other,Canada,Switzerland,Vancouver_Center,Approved,1
C-104119,2021-04-05,2021-06-05,61.0,Student,F1,28.0,Unknown,UK,Japan,London_Center,Approved,4
C-104120,2020-10-23,2020-11-15,23.0,Tourist,Schengen Tourist,53.0,Other,Russia,Netherlands,Russia_Main_Center,Approved,10
C-104121,2021-03-24,2021-07-08,106.0,Work,H1B,61.0,Other,Russia,New Zealand,Russia_Main_Center,Approved,3
C-104122,2021-04-14,2021-08-18,126.0,Work,Employment Pass,59.0,Female,Turkey,Japan,Turkey_Main_Center,Approved,4
C-104123,2022-08-18,2022-09-13,26.0,Tourist,Schengen Tourist,58.0,Other,Thailand,Japan,Thailand_Main_Center,Approved,8
C-104124,2024-05-23,2024-07-14,52.0,Student,Study Permit,21.0,Unknown,Russia,Netherlands,Russia_Main_Center,Approved,5
C-104125,2021-07-10,2021-11-12,125.0,Work,H1B,64.0,Other,Canada,UK,Montreal_Center,Approved,7
C-104126,2023-08-11,2023-11-11,92.0,Work,Skilled Worker,26.0,Other,Colombia,France,Colombia_Main_Center,Approved,8
C-104127,2021-02-27,2021-08-14,168.0,Family,Partner Visa,56.0,Other,UK,France,London_Center,Approved,2
C-104128,2020-11-25,2024-02-26,36.0,Work,Work Permit,47.0,Female,Turkey,USA,Turkey_Main_Center,Pending,11
C-104129,2022-04-26,2022-06-06,41.0,Student,Study Permit,39.0,Male,India,New Zealand,Delhi_Center,Approved,4
C-104130,2022-05-13,2022-06-05,23.0,Tourist,Schengen Tourist,37.0,Other,Bangladesh,UAE,Bangladesh_Main_Center,Approved,5
C-104131,2020-09-30,2021-12-01,427.0,Work,Employment Pass,38.0,Other,Philippines,Australia,Cebu_Center,Denied,9
C-104132,2021-04-18,2021-06-11,54.0,Student,M1,28.0,Other,Pakistan,Japan,Pakistan_Main_Center,Approved,4
C-104133,2022-10-12,2022-11-06,25.0,Business,B1,39.0,Female,Iran,UK,Iran_Main_Center,Approved,10
C-104134,2020-10-15,2020-11-21,37.0,Tourist,B2,30.0,Female,Germany,Canada,Berlin_Center,Approved,10
C-104135,2020-01-01,2020-03-07,66.0,Work,Skilled Worker,38.0,Female,Germany,UAE,Berlin_Center,Approved,1
C-104136,2021-11-08,2022-02-02,86.0,Work,H1B,28.0,Other,Bangladesh,Canada,Bangladesh_Main_Center,Approved,11
C-104137,2020-10-12,2022-10-11,729.0,Tourist,Unknown,25.0,Unknown,Russia,Germany,Russia_Main_Center,Denied,10
C-104138,2023-09-28,2023-11-24,57.0,Work,H1B,51.0,Male,Kenya,UK,Kenya_Main_Center,Approved,9
C-104139,2021-04-24,2021-05-31,37.0,Tourist,Tourist Visa,55.0,Female,Italy,New Zealand,Italy_Main_Center,Approved,4
C-104140,2024-02-19,2024-02-26,36.0,Tourist,Tourist Visa,18.0,Male,Kenya,Switzerland,Kenya_Main_Center,Pending,2
C-104141,2023-02-08,2023-03-08,28.0,Tourist,Unknown,40.0,Male,Mexico,Singapore,Juarez_Center,Approved,2
C-104142,2023-01-16,2023-03-28,71.0,Diplomatic,Diplomatic Visa,28.0,Female,France,New Zealand,France_Main_Center,Approved,1
C-104143,2023-11-12,2024-02-16,96.0,Work,Skilled Worker,23.0,Male,India,UK,Mumbai_Center,Approved,11
C-104144,2021-09-25,2022-04-26,213.0,Family,CR1,60.0,Other,Brazil,UAE,Sao Paulo_Center,Approved,9
C-104145,2023-09-05,2023-12-03,89.0,Work,Work Permit,37.0,Female,South Korea,UK,South Korea_Main_Center,Approved,9
C-104146,2022-08-03,2022-09-01,29.0,Tourist,Tourist Visa,39.0,Female,Vietnam,UAE,Vietnam_Main_Center,Approved,8
C-104147,2024-05-24,2024-02-26,36.0,Work,Skilled Worker,27.0,Male,France,UK,France_Main_Center,Pending,5
C-104148,2021-03-05,2021-04-07,33.0,Tourist,Schengen Tourist,69.0,Unknown,Russia,Singapore,Russia_Main_Center,Denied,3
C-104149,2024-10-12,2024-11-20,39.0,Student,Study Permit,24.0,Female,Italy,Singapore,Italy_Main_Center,Approved,10
C-104150,2020-10-18,2020-12-28,71.0,Work,L1,40.0,Female,Mexico,Canada,Guadalajara_Center,Approved,10
C-104151,2022-02-18,2024-02-26,36.0,Student,F1,24.0,Male,Spain,New Zealand,Spain_Main_Center,Pending,2
C-104152,2023-05-26,2023-06-24,29.0,Tourist,Schengen Tourist,40.0,Male,Japan,France,Japan_Main_Center,Approved,5
C-104153,2021-03-24,2021-04-30,37.0,Student,F1,21.0,Other,Vietnam,USA,Vietnam_Main_Center,Denied,3
C-104154,2023-12-27,2024-04-23,118.0,Work,L1,65.0,Other,Iran,UAE,Iran_Main_Center,Approved,12
C-104155,2020-10-03,2020-10-31,28.0,Tourist,B2,56.0,Other,Colombia,UK,Colombia_Main_Center,Denied,10
C-104156,2021-07-04,2021-08-02,29.0,Business,Schengen Business,63.0,Male,South Korea,Canada,South Korea_Main_Center,Approved,7
C-104157,2022-09-05,2022-10-24,49.0,Transit,C1,55.0,Other,Spain,France,Spain_Main_Center,Approved,9
C-104158,2022-01-06,2022-02-27,52.0,Student,M1,24.0,Male,Peru,UK,Peru_Main_Center,Approved,1
C-104159,2021-09-18,2021-09-30,12.0,Business,Business Visitor,35.0,Female,Canada,UK,Vancouver_Center,Approved,9
C-104160,2024-02-15,2024-07-19,155.0,Family,CR1,20.0,Female,Egypt,Japan,Egypt_Main_Center,Denied,2
C-104161,2020-08-10,2020-09-15,36.0,Tourist,B2,72.0,Female,Mexico,UAE,Guadalajara_Center,Approved,8
C-104162,2020-03-01,2020-06-17,108.0,Work,H1B,39.0,Male,Canada,Germany,Toronto_Center,Approved,3
C-104163,2021-09-10,2021-11-16,67.0,Work,L1,44.0,Other,Egypt,USA,Egypt_Main_Center,Approved,9
C-104164,2023-12-27,2024-02-26,36.0,Student,Study Permit,24.0,Unknown,China,Switzerland,Shanghai_Center,Pending,12
C-104165,2023-05-03,2023-06-06,34.0,Student,Unknown,18.0,Other,South Korea,Australia,South Korea_Main_Center,Approved,5
C-104166,2022-04-10,2022-05-03,23.0,Student,F1,27.0,Other,UK,USA,London_Center,Approved,4
C-104167,2022-03-30,2022-05-04,35.0,Tourist,Visitor Subclass 600,54.0,Other,Nigeria,Singapore,Nigeria_Main_Center,Approved,3
C-104168,2023-06-24,2024-02-26,36.0,Transit,Transit Visa,69.0,Female,Turkey,UK,Turkey_Main_Center,Pending,6
C-104169,2024-03-27,2024-06-03,68.0,Work,H1B,70.0,Other,Brazil,Japan,Brasilia_Center,Approved,3
C-104170,2022-04-08,2022-05-04,26.0,Business,B1,56.0,Female,Pakistan,UAE,Pakistan_Main_Center,Approved,4
C-104171,2022-01-26,2022-03-01,34.0,Business,Business Visitor,61.0,Other,Canada,Japan,Toronto_Center,Denied,1
C-104172,2022-11-12,2022-12-14,32.0,Tourist,Tourist Visa,39.0,Female,Mexico,Japan,Juarez_Center,Denied,11
C-104173,2024-09-30,2024-11-16,47.0,Student,M1,39.0,Female,Peru,Australia,Peru_Main_Center,Approved,9
C-104174,2021-01-20,2024-02-26,36.0,Family,Family Reunion,63.0,Male,Peru,Switzerland,Peru_Main_Center,Pending,1
C-104175,2020-09-29,2024-02-26,36.0,Student,Study Permit,39.0,Male,Russia,Japan,Russia_Main_Center,Pending,9
C-104176,2022-10-19,2024-02-26,36.0,Work,Work Permit,71.0,Female,UK,Canada,Manchester_Center,Pending,10
C-104177,2020-04-14,2020-06-15,62.0,Work,L1,47.0,Female,Philippines,UK,Manila_Center,Approved,4
C-104178,2024-09-07,2024-11-02,56.0,Diplomatic,Diplomatic Visa,20.0,Male,Peru,France,Peru_Main_Center,Approved,9
C-104179,2022-03-09,2022-04-03,25.0,Tourist,Visitor Subclass 600,35.0,Female,UK,France,London_Center,Approved,3
C-104180,2021-07-26,2021-09-02,38.0,Student,M1,18.0,Other,Peru,Switzerland,Peru_Main_Center,Approved,7
C-104181,2023-07-04,2023-10-13,101.0,Work,L1,37.0,Other,Russia,Canada,Russia_Main_Center,Denied,7
C-104182,2020-06-11,2020-08-24,74.0,Student,M1,27.0,Female,Turkey,UK,Turkey_Main_Center,Approved,6
C-104183,2020-08-22,2020-12-08,108.0,Work,H1B,48.0,Other,Turkey,Switzerland,Turkey_Main_Center,Approved,8
C-104184,2020-01-16,2020-08-02,199.0,Family,Family Reunion,6.0,Female,Peru,Germany,Peru_Main_Center,Denied,1
C-104185,2023-01-16,2023-02-17,32.0,Student,Study Permit,24.0,Male,Kenya,USA,Kenya_Main_Center,Approved,1
C-104186,2022-07-08,2022-08-12,35.0,Tourist,Visitor Subclass 600,67.0,Female,Italy,Netherlands,Italy_Main_Center,Approved,7
C-104187,2021-03-23,2021-05-27,65.0,Diplomatic,A1,36.0,Other,Mexico,UAE,Juarez_Center,Approved,3
C-104188,2020-09-11,2020-09-27,16.0,Tourist,Tourist Visa,72.0,Other,Philippines,Australia,Manila_Center,Approved,9
C-104189,2020-07-07,2020-08-21,45.0,Tourist,Schengen Tourist,41.0,Female,Kenya,New Zealand,Kenya_Main_Center,Approved,7
C-104190,2020-09-23,2020-11-15,53.0,Student,Study Permit,18.0,Female,Spain,Singapore,Spain_Main_Center,Approved,9
C-104191,2021-07-26,2021-09-05,41.0,Student,Student Tier 4,25.0,Male,Iran,UK,Iran_Main_Center,Approved,7
C-104192,2022-02-01,2022-04-05,63.0,Work,L1,48.0,Male,Nigeria,New Zealand,Nigeria_Main_Center,Approved,2
C-104193,2021-02-05,2024-02-26,36.0,Work,Unknown,70.0,Male,Vietnam,USA,Vietnam_Main_Center,Pending,2
C-104194,2020-12-03,2021-03-16,103.0,Work,H1B,54.0,Unknown,Italy,UAE,Italy_Main_Center,Approved,12
C-104195,2020-06-24,2020-09-23,91.0,Work,Work Permit,54.0,Female,Nigeria,France,Nigeria_Main_Center,Approved,6
C-104196,2020-12-04,2021-05-13,160.0,Family,Family Reunion,53.0,Other,China,Germany,Unknown,Approved,12
C-104197,2022-01-12,2022-03-02,49.0,Transit,C1,32.0,Male,China,New Zealand,Chengdu_Center,Approved,1
C-104198,2021-01-28,2021-02-15,18.0,Business,B1,51.0,Female,South Korea,USA,South Korea_Main_Center,Approved,1
C-104199,2021-06-30,2021-08-19,50.0,Tourist,Tourist Visa,25.0,Female,Vietnam,Germany,Vietnam_Main_Center,Denied,6
C-104200,2024-01-30,2024-02-22,23.0,Tourist,Tourist Visa,54.0,Female,Peru,New Zealand,Peru_Main_Center,Approved,1
C-104201,2020-12-15,2021-01-14,30.0,Tourist,Tourist Visa,68.0,Male,Spain,Singapore,Spain_Main_Center,Approved,12
C-104202,2020-12-24,2021-03-31,97.0,Work,L1,72.0,Male,France,Singapore,France_Main_Center,Denied,12
C-104203,2020-04-25,2020-07-03,69.0,Student,Student Tier 4,18.0,Other,Mexico,Australia,Mexico City_Center,Approved,4
C-104204,2023-08-24,2024-02-26,36.0,Work,Work Permit,48.0,Male,Bangladesh,Australia,Bangladesh_Main_Center,Pending,8
C-104205,2022-01-06,2022-05-16,130.0,Work,Work Permit,24.0,Male,France,UAE,France_Main_Center,Denied,1
C-104206,2023-06-05,2023-07-07,32.0,Business,Business Visitor,53.0,Male,Spain,Japan,Spain_Main_Center,Denied,6
C-104207,2024-06-04,2024-02-26,36.0,Work,Employment Pass,75.0,Male,Spain,Japan,Spain_Main_Center,Pending,6
C-104208,2022-04-14,2022-07-12,89.0,Work,L1,65.0,Other,Bangladesh,USA,Bangladesh_Main_Center,Denied,4
C-104209,2022-12-04,2023-02-08,66.0,Diplomatic,Diplomatic Visa,48.0,Male,Philippines,UAE,Cebu_Center,Approved,12
C-104210,2022-01-04,2022-01-30,26.0,Tourist,B2,68.0,Female,France,Netherlands,France_Main_Center,Approved,1
C-104211,2023-02-11,2023-05-16,94.0,Work,L1,71.0,Other,Russia,France,Russia_Main_Center,Approved,2
C-104212,2020-12-14,2021-01-22,39.0,Student,M1,27.0,Male,Canada,UK,Toronto_Center,Approved,12
C-104213,2022-01-01,2022-02-21,51.0,Student,Student Tier 4,26.0,Male,Russia,Switzerland,Russia_Main_Center,Approved,1
C-104214,2024-03-28,2024-06-10,74.0,Work,H1B,56.0,Male,Canada,Germany,Vancouver_Center,Approved,3
C-104215,2023-05-05,2023-06-08,34.0,Tourist,Schengen Tourist,58.0,Male,Egypt,Singapore,Egypt_Main_Center,Approved,5
